date, pm25, pm10, o3, no2, so2, co
2019/2/12, 33, 33, 28, 16, 3, 8
2019/2/13, 81, 61, 21, 30, 3, 10
2019/2/14, 129, 45, 31, 23, 2, 8
2019/2/15, 88, 46, 12, 27, 3, 8
2019/2/16, 88, 39, 33, 19, 2, 7
2019/2/17, 85, 48, 5, 14, 2, 10
2019/2/18, 99, 28, 6, 17, 2, 9
2019/2/19, 65, 40, 7, 21, 2, 10
2019/2/20, 90, 53, 16, 16, 2, 9
2019/2/21, 93, 30, 12, 16, 2, 6
2019/2/22, 66, 24, 23, 14, 2, 10
2019/2/23, 61, 17, 7, 17, 1, 9
2019/2/24, 48, 11, 19, 15, 1, 10
2019/2/25, 35, 31, 9, 17, 1, 9
2019/2/26, 68, 44, 3, 19, 2, 10
2019/2/27, 125, 96, 6, 37, 2, 16
2019/2/28, 160, 95, 4, 26, 2, 15
2019/3/1, 144, 61, 17, 25, 2, 11
2019/3/2, 109, 48, 11, 25, 2, 7
2019/3/3, 85, 31, 30, 21, 2, 7
2019/3/4, 64, 37, 47, 21, 2, 8
2019/3/5, 80, 34, 21, 25, 2, 8
2019/3/6, 62, 20, 8, 20, 2, 7
2019/3/7, 49, 14, 13, 17, 1, 7
2019/3/8, 43, 15, 6, 18, 1, 8
2019/3/9, 50, 15, 3, 19, 1, 9
2019/3/10, 46, 21, 14, 18, 1, 9
2019/3/11, 63, 42, 45, 25, 2, 10
2019/3/12, 103, 66, 64, 32, 3, 10
2019/3/13, 141, 60, 66, 37, 3, 8
2019/3/14, 131, 44, 22, 27, 2, 7
2019/3/15, 100, 43, 29, 23, 2, 6
2019/3/16, 98, 64, 55, 34, 3, 7
2019/3/17, 130, 64, 44, 33, 4, 6
2019/3/18, 110, 94, 13, 39, 3, 10
2019/3/19, 155, 70, 24, 26, 3, 9
2019/3/20, 124, 52, 18, 21, 2, 7
2019/3/21, 86, 42, 27, 18, 2, 6
2019/3/22, 169, 47, 11, 23, 2, 7
2019/3/23, 91, 34, 13, 16, 2, 7
2019/3/24, 64, 27, 10, 16, 1, 6
2019/3/25, 51, 31, 20, 24, 2, 9
2019/3/26, 75, 71, 9, 42, 4, 12
2019/3/27, 145, 52, 39, 31, 3, 8
2019/3/28, 96, 54, 33, 27, 2, 8
2019/3/29, 108, 46, 10, 25, 3, 8
