date, pm25, pm10, o3, no2, so2, co
2019/1/18, 163, 92, 14, 36, 8, 17
2019/1/19, 171, 93, 8, 36, 8, 14
2019/1/20, 180, 107, 23, 32, 8, 13
2019/1/21, 175, 71, 39, 31, 5, 9
2019/1/22, 147, 87, 45, 38, 8, 11
2019/1/23, 175, 94, 59, 49, 9, 17
2019/1/24, 175, 106, 55, 53, 10, 14
2019/1/25, 190, 68, 44, 34, 6, 9
2019/1/26, 149, 38, 26, 17, 2, 7
2019/1/27, 87, 49, 35, 27, 4, 6
2019/1/28, 97, 65, 38, 35, 6, 12
2019/1/29, 157, 87, 18, 35, 4, 13
2019/1/30, 162, 101, 17, 25, 3, 8
2019/1/31, 124, 47, 31, 12, 2, 7
2019/2/1, 70, 64, 31, 14, 8, 9
2019/2/2, 161, 68, 28, 21, 8, 7
2019/2/3, 161, 74, 20, 19, 25, 14
2019/2/4, 172, 111, 42, 17, 6, 13
2019/2/5, 189, 59, 35, 14, 8, 7
2019/2/6, 119, 69, 34, 17, 7, 12
2019/2/7, 167, 91, 44, 9, 4, 9
2019/2/8, 120, 72, 43, 9, 6, 5
2019/2/9, 57, 24, 29, 14, 6, 4
2019/2/10, 80, 35, 29, 13, 5, 5
2019/2/11, 76, 42, 24, 18, 5, 6
2019/2/12, 103, 40, 26, 25, 3, 7
2019/2/13, 114, 36, 42, 15, 3, 5
2019/2/14, 98, 33, 35, 20, 4, 7
2019/2/15, 104, 23, 24, 21, 4, 5
2019/2/16, 77, 48, 29, 16, 10, 8
2019/2/17, 140, 36, 36, 15, 6, 5
2019/2/18, 90, 25, 25, 27, 7, 7
2019/2/19, 88, 36, 20, 22, 7, 9
2019/2/20, 120, 60, 24, 23, 7, 9
2019/2/21, 159, 66, 33, 24, 4, 8
2019/2/22, 161, 59, 29, 23, 6, 12
2019/2/23, 154, 101, 26, 35, 6, 14
2019/2/24, 198, 109, 54, 45, 6, 16
2019/2/25, 215, 87, 49, 41, 7, 12
2019/2/26, 189, 62, 49, 28, 4, 11
2019/2/27, 126, 39, 27, 27, 2, 6
2019/2/28, 99, 52, 15, 28, 4, 10
2019/3/1, 137, 78, 5, 46, 4, 9
2019/3/2, 173, 75, , 31, 4, 7
2019/3/3, 170, 74, , 30, 6, 9
2019/3/4, 166, 94, 11, 35, 7, 10
2019/3/5, 179, 80, 39, 35, 4, 7
2019/3/6, 175, 79, 59, 29, 7, 10
2019/3/7, 171, 85, 61, 26, 7, 7
2019/3/8, 147, 40, 52, 25, 7, 6
2019/3/9, 76, 53, 33, 31, 5, 8
2019/3/10, 148, 69, 20, 33, 5, 7
2019/3/11, 149, 83, 62, 44, 8, 15
2019/3/12, 170, 93, 58, 40, 12, 9
2019/3/13, 130, 59, 55, 25, 13, 9
2019/3/14, 90, 55, 36, 30, 14, 6
2019/3/15, 129, 65, 49, 36, 12, 9
2019/3/16, 138, 73, 55, 36, 6, 6
