date, pm25, pm10, o3, no2, so2, co
2019/5/21, 101, 70, 101, 23, 4, 6
2019/5/22, 97, 98, 111, 34, 5, 7
2019/5/23, 144, 90, 128, 38, 5, 8
2019/5/24, 160, 69, 95, 35, 3, 7
2019/5/25, 120, 55, 45, 21, 3, 6
2019/5/26, 104, 41, 31, 18, 2, 6
2019/5/27, 89, 40, 57, 13, 2, 7
2019/5/28, 78, 39, 74, 15, 4, 5
2019/5/29, 62, 58, 66, 31, 4, 6
2019/5/30, 91, 62, 67, 32, 4, 6
2019/5/31, 113, 61, 92, 25, 3, 8
2019/6/1, 141, 75, 77, 28, 5, 9
2019/6/2, 149, 71, 101, 26, 4, 10
2019/6/3, 155, 59, 117, 23, 4, 8
2019/6/4, 129, 59, 113, 21, 4, 9
2019/6/5, 123, 70, 131, 23, 4, 10
2019/6/6, 136, 41, 44, 11, 3, 7
2019/6/7, 64, 44, 82, 11, 3, 6
2019/6/8, 83, 56, 99, 17, 4, 7
2019/6/9, 118, 56, 75, 17, 3, 8
2019/6/10, 103, 69, 105, 22, 3, 8
2019/6/11, 135, 48, 102, 13, 3, 6
2019/6/12, 96, 45, 47, 19, 3, 6
2019/6/13, 87, 32, 42, 22, 3, 6
2019/6/14, 68, 41, 97, 23, 3, 7
2019/6/15, 89, 51, 118, 29, 4, 8
2019/6/16, 104, 74, 107, 31, 4, 9
2019/6/17, 144, 47, 57, 22, 3, 7
2019/6/18, 101, 33, 17, 24, 3, 8
2019/6/19, 80, 31, 26, 27, 2, 10
2019/6/20, 80, 35, 27, 24, 3, 7
2019/6/21, 88, 21, 25, 23, 2, 6
2019/6/22, 54, 40, 42, 17, 2, 5
2019/6/23, 87, 48, 85, 14, 2, 6
2019/6/24, 103, 43, 68, 16, 3, 5
2019/6/25, 89, 35, 23, 24, 3, 6
2019/6/26, 75, 36, 39, 24, 3, 6
2019/6/27, 86, 61, 109, 23, 2, 8
2019/6/28, 132, 65, 89, 29, 2, 10
2019/6/29, 140, 45, 40, 27, 3, 8
2019/6/30, 84, 41, 59, 20, 3, 8
2019/7/1, 80, 33, 47, 17, 3, 6
2019/1/2, 153, 78, 18, 28, 5, 10
2019/1/3, 166, 93, 4, 34, 5, 13
2019/1/4, 191, 72, 4, 29, 4, 15
2019/1/5, 153, 34, 7, 23, 3, 11
2019/1/6, 95, 50, 12, 23, 4, 15
2019/1/7, 131, 60, 3, 29, 5, 11
2019/1/8, 135, 55, 14, 24, 4, 9
2019/1/9, 135, 56, 14, 28, 4, 10
2019/1/10, 141, 38, 6, 27, 5, 8
2019/1/11, 106, 28, 4, 26, 5, 10
2019/1/12, 80, 39, 12, 21, 4, 11
2019/1/13, 110, 77, 18, 27, 6, 12
2019/1/14, 163, 100, 10, 34, 5, 15
2019/1/15, 232, 87, 23, 32, 5, 15
2019/1/16, 191, 75, 17, 21, 7, 10
2019/1/17, 173, 87, 27, 30, 6, 13
2019/1/18, 161, 107, 34, 35, 5, 14
2019/1/19, 168, 105, 15, 34, 6, 16
2019/1/20, 169, 125, 30, 24, 7, 15
2019/1/21, 211, 80, 27, 29, 6, 11
2019/1/22, 163, 99, 39, 33, 5, 13
2019/1/23, 177, 105, 38, 39, 5, 15
2019/1/24, 165, 120, 50, 42, 7, 14
2019/1/25, 183, 125, 32, 40, 6, 12
2019/1/26, 201, 52, 28, 15, 5, 8
2019/1/27, 116, 66, 31, 26, 3, 8
2019/1/28, 133, 94, 13, 34, 6, 12
2019/1/29, 170, 109, 20, 30, 5, 11
2019/1/30, 190, 110, 36, 28, 5, 10
2019/1/31, 193, 37, 29, 13, 5, 7
2019/2/1, 101, 60, 34, 12, 3, 9
2019/2/2, 143, 62, 30, 25, 3, 11
2019/2/3, 143, 70, 26, 16, 6, 11
2019/2/4, 152, 105, 42, 11, 5, 13
2019/2/5, 192, 111, 26, 13, 5, 12
2019/2/6, 186, 62, 32, 13, 3, 10
2019/2/7, 139, 45, 30, 10, 3, 9
2019/2/8, 111, 28, 31, 7, 3, 5
2019/2/9, 73, 27, 28, 8, 3, 6
2019/2/10, 79, 34, 26, 10, 3, 6
2019/2/11, 91, 44, 22, 11, 4, 8
2019/2/12, 106, 43, 26, 16, 3, 10
2019/2/13, 113, 22, 30, 14, 3, 9
2019/2/14, 78, 34, 34, 18, 3, 8
2019/2/15, 103, 21, 16, 22, 3, 10
2019/2/16, 81, 55, 19, 24, 4, 10
2019/2/17, 142, 49, 26, 21, 5, 8
2019/2/18, 111, 41, 24, 27, 5, 9
2019/2/19, 110, 33, 15, 20, 5, 9
2019/2/20, 93, 44, 11, 24, 5, 10
2019/2/21, 112, 52, 27, 22, 4, 9
2019/2/22, 135, 47, 28, 18, 4, 9
2019/2/23, 115, 67, 26, 21, 5, 10
2019/2/24, 156, 93, 46, 30, 7, 13
2019/2/25, 180, 135, 14, 50, 12, 17
2019/2/26, 219, 96, 41, 30, 5, 12
2019/2/27, 169, 56, 21, 27, 4, 9
2019/2/28, 119, 70, 27, 28, 6, 10
2019/3/1, 161, 84, 40, 28, 5, 9
2019/3/2, 163, 63, 41, 25, 4, 9
2019/3/3, 143, 67, 20, 24, 4, 11
2019/3/4, 157, 69, 36, 34, 5, 11
2019/3/5, 153, 83, 22, 43, 5, 10
2019/3/6, 166, 61, 37, 30, 5, 10
2019/3/7, 127, 107, 48, 29, 8, 10
2019/3/8, 187, 56, 35, 26, 6, 6
2019/3/9, 98, 72, 17, 33, 4, 8
2019/3/10, 151, 70, 48, 27, 6, 8
2019/3/11, 153, 80, 54, 29, 6, 8
2019/3/12, 133, 91, 50, 34, 5, 6
2019/3/13, 116, 86, 53, 25, 5, 6
2019/3/14, 130, 67, 31, 26, 5, 6
2019/3/15, 116, 59, 51, 27, 5, 7
2019/3/16, 115, 102, 66, 38, 7, 8
2019/3/17, 166, 90, 78, 29, 7, 8
2019/3/18, 158, 91, 32, 33, 4, 7
2019/3/19, 152, 85, 58, 31, 5, 9
2019/3/20, 156, 68, 46, 29, 6, 10
2019/3/21, 116, 65, 31, 24, 5, 10
2019/3/22, 141, 47, 32, 16, 4, 7
2019/3/23, 94, 56, 40, 26, 4, 6
2019/3/24, 109, 86, 66, 31, 7, 8
2019/3/25, 159, 73, 42, 26, 4, 8
2019/3/26, 138, 61, 48, 28, 5, 8
2019/3/27, 115, 65, 27, 36, 5, 9
2019/3/28, 123, 55, 40, 25, 5, 8
2019/3/29, 120, 50, 31, 28, 4, 10
2019/3/30, 102, 83, 52, 22, 4, 10
2019/3/31, 147, 52, 36, 20, 5, 6
2019/4/1, 76, 69, 54, 29, 5, 8
2018/10/2, 88, 64, 71, 33, 6, 7
2018/10/3, 97, 67, 87, 27, 5, 7
2018/10/4, 124, 55, 74, 19, 7, 6
2018/10/5, 94, 53, 62, 15, 6, 6
2018/10/6, 87, 66, 88, 26, 5, 7
2018/10/7, 99, 74, 84, 36, 6, 9
2018/10/8, 132, 74, 73, 28, 9, 8
2018/10/9, 131, 64, 41, 29, 6, 8
2018/10/10, 118, 53, 32, 22, 5, 8
2018/10/11, 103, 52, 44, 25, 7, 8
